loan_amnt,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,issue_d,loan_status,purpose,dti
25000, 36 months,12.79,C,C1,10+ years,MORTGAGE,176000.0,Jul-2016,Fully Paid,debt_consolidation,6.71
3000, 60 months,15.1,C,C2,< 1 year,RENT,130000.0,Nov-2013,Fully Paid,other,18.21
40000, 36 months,5.31,A,A1,10+ years,MORTGAGE,125000.0,Jun-2018,Current,credit_card,22.48
30000, 36 months,13.49,C,C2,4 years,RENT,200000.0,Nov-2016,Current,debt_consolidation,24.29
5000, 36 months,12.61,C,C1,,OWN,24000.0,Apr-2018,Current,debt_consolidation,24.7
30000, 36 months,11.06,B,B3,6 years,MORTGAGE,220000.0,Aug-2018,Current,home_improvement,8.08
15000, 60 months,28.69,F,F1,10+ years,RENT,45000.0,Mar-2017,Late (31-120 days),other,25.89
13450, 36 months,14.08,C,C3,3 years,MORTGAGE,98000.0,Jul-2017,Current,home_improvement,13.82
25000, 60 months,14.08,C,C3,3 years,MORTGAGE,77000.0,Feb-2018,Current,debt_consolidation,20.99
2500, 36 months,22.35,D,D5,10+ years,MORTGAGE,65000.0,Jul-2018,Current,vacation,14.13
18000, 36 months,11.49,B,B5,4 years,MORTGAGE,80000.0,Nov-2015,Fully Paid,debt_consolidation,31.22
5000, 36 months,17.76,D,D1,2 years,MORTGAGE,94000.0,Nov-2013,Fully Paid,other,16.58
15000, 36 months,8.24,B,B1,10+ years,RENT,135000.0,Feb-2017,Current,credit_card,10.73
2000, 36 months,6.97,A,A3,10+ years,MORTGAGE,150000.0,Apr-2016,Fully Paid,debt_consolidation,6.89
10000, 60 months,11.47,B,B5,4 years,MORTGAGE,110000.0,Feb-2016,Current,credit_card,24.5
24000, 60 months,15.99,C,C5,10+ years,MORTGAGE,110000.0,Oct-2016,Current,debt_consolidation,25.69
15000, 36 months,5.32,A,A1,9 years,OWN,100000.0,Oct-2015,Fully Paid,debt_consolidation,11.81
6450, 36 months,24.99,F,F3,,RENT,19000.0,Mar-2016,Current,debt_consolidation,47.06
24000, 60 months,13.99,C,C4,10+ years,MORTGAGE,70000.0,Oct-2015,Current,debt_consolidation,30.71
10000, 36 months,6.07,A,A2,10+ years,MORTGAGE,91000.0,May-2018,Current,credit_card,8.68
17250, 60 months,23.88,E,E2,6 years,MORTGAGE,90000.0,Aug-2017,Current,debt_consolidation,18.41
16000, 60 months,21.49,D,D5,3 years,RENT,60000.0,Oct-2016,Current,debt_consolidation,18.48
16000, 36 months,6.89,A,A3,10+ years,MORTGAGE,82000.0,Nov-2015,Charged Off,debt_consolidation,17.71
35000, 60 months,17.86,D,D5,< 1 year,MORTGAGE,160000.0,Nov-2015,Current,debt_consolidation,25.35
9000, 60 months,7.9,A,A4,7 years,MORTGAGE,85000.0,Jul-2012,Fully Paid,debt_consolidation,0.85
8000, 36 months,8.99,B,B1,1 year,RENT,30000.0,Jul-2016,Current,credit_card,20.44
15000, 60 months,18.99,E,E3,10+ years,MORTGAGE,55000.0,Dec-2015,Fully Paid,debt_consolidation,5.63
35000, 60 months,14.47,C,C2,3 years,MORTGAGE,215000.0,Dec-2018,Current,credit_card,23.72
25000, 36 months,14.99,C,C4,10+ years,MORTGAGE,105000.0,Dec-2016,Current,debt_consolidation,18.61
2800, 36 months,13.58,C,C2,,OWN,30000.0,May-2018,Charged Off,vacation,22.76
12000, 36 months,19.92,D,D3,2 years,MORTGAGE,80000.0,Oct-2018,Current,credit_card,26.61
4650, 36 months,19.03,D,D3,5 years,MORTGAGE,50000.0,Sep-2017,Fully Paid,debt_consolidation,14.52
28000, 60 months,13.99,C,C3,3 years,RENT,132000.0,Nov-2016,Charged Off,debt_consolidation,15.96
6000, 36 months,10.49,B,B2,10+ years,MORTGAGE,60000.0,Mar-2017,Fully Paid,debt_consolidation,15.32
9000, 36 months,23.4,E,E1,< 1 year,RENT,38000.0,Aug-2018,Current,credit_card,28.68
18000, 36 months,12.69,C,C2,10+ years,MORTGAGE,104000.0,Jul-2015,Fully Paid,debt_consolidation,8.37
9000, 36 months,19.92,D,D3,10+ years,OWN,75000.0,Nov-2018,Current,credit_card,35.49
12000, 36 months,8.99,B,B1,9 years,MORTGAGE,50000.0,Jul-2016,Fully Paid,debt_consolidation,33.46
20000, 36 months,16.02,C,C5,10+ years,MORTGAGE,80000.0,Jun-2017,Current,debt_consolidation,14.02
18000, 36 months,6.62,A,A2,9 years,MORTGAGE,90000.0,Dec-2012,Fully Paid,debt_consolidation,16.37
16000, 36 months,9.93,B,B2,10+ years,RENT,110000.0,Dec-2017,Fully Paid,debt_consolidation,22.18
15000, 60 months,7.84,A,A4,2 years,RENT,50000.0,Sep-2018,Current,debt_consolidation,26.16
4800, 36 months,9.44,B,B1,10+ years,MORTGAGE,48000.0,May-2017,Fully Paid,debt_consolidation,30.71
16825, 36 months,18.84,E,E2,10+ years,MORTGAGE,51000.0,Mar-2015,Fully Paid,debt_consolidation,26.05
20000, 60 months,10.08,B,B1,10+ years,MORTGAGE,42000.0,Oct-2018,Current,credit_card,25.54
14000, 60 months,15.02,C,C3,3 years,RENT,50000.0,Dec-2018,In Grace Period,credit_card,8.35
20000, 36 months,9.99,B,B3,< 1 year,RENT,80000.0,Oct-2015,Fully Paid,credit_card,5.1
20000, 60 months,14.08,C,C3,10+ years,MORTGAGE,89000.0,Aug-2017,Current,credit_card,17.52
12000, 36 months,13.35,C,C2,10+ years,MORTGAGE,105000.0,Aug-2014,Fully Paid,debt_consolidation,6.66
20000, 36 months,11.53,B,B5,7 years,RENT,105000.0,Jun-2015,Charged Off,credit_card,27.2
10000, 36 months,9.49,B,B2,8 years,MORTGAGE,65000.0,Jul-2016,Current,credit_card,16.27
35000, 60 months,10.42,B,B3,3 years,RENT,40000.0,Jan-2018,Late (31-120 days),debt_consolidation,81.43
8000, 36 months,14.98,C,C3,7 years,RENT,42000.0,Dec-2013,Fully Paid,credit_card,16.2
20000, 60 months,11.8,B,B4,,MORTGAGE,34632.0,Dec-2018,Current,major_purchase,2.49
9500, 36 months,10.99,B,B4,2 years,MORTGAGE,113000.0,Oct-2015,Charged Off,debt_consolidation,1.87
15000, 36 months,14.47,C,C2,10+ years,MORTGAGE,92000.0,Aug-2018,Current,credit_card,22.38
7000, 36 months,11.53,B,B5,2 years,MORTGAGE,17280.0,Jun-2015,Fully Paid,other,22.5
16500, 60 months,12.39,C,C1,10+ years,MORTGAGE,121000.0,Jan-2015,Current,credit_card,16.14
14000, 36 months,8.46,A,A5,10+ years,OWN,69500.0,Jul-2018,Current,debt_consolidation,22.28
12000, 60 months,17.57,D,D4,6 years,MORTGAGE,55000.0,Oct-2014,Charged Off,debt_consolidation,17.73
10000, 36 months,13.98,C,C1,9 years,MORTGAGE,115000.0,Dec-2013,Fully Paid,debt_consolidation,7.89
20000, 60 months,11.67,B,B4,10+ years,MORTGAGE,80000.0,Jul-2014,Fully Paid,debt_consolidation,10.79
22800, 60 months,18.2,E,E1,< 1 year,MORTGAGE,60000.0,Nov-2015,Fully Paid,credit_card,24.3
3600, 36 months,8.24,B,B1,3 years,RENT,19000.0,Apr-2017,Current,credit_card,20.28
4800, 36 months,12.35,B,B4,2 years,MORTGAGE,60000.0,Sep-2013,Fully Paid,debt_consolidation,13.52
20000, 36 months,10.91,B,B4,< 1 year,OWN,70000.0,Dec-2017,Late (31-120 days),debt_consolidation,16.65
10000, 36 months,8.99,B,B1,2 years,MORTGAGE,70000.0,Sep-2016,Current,home_improvement,11.16
35000, 60 months,19.52,E,E2,10+ years,MORTGAGE,115400.0,May-2014,Charged Off,debt_consolidation,14.02
32000, 60 months,14.47,C,C2,10+ years,MORTGAGE,150000.0,Sep-2018,Current,debt_consolidation,11.45
35400, 36 months,7.46,A,A4,4 years,RENT,57567.0,Jun-2018,Current,other,2.08
8000, 36 months,7.35,A,A4,5 years,OWN,68327.0,Jan-2018,Fully Paid,other,10.66
31675, 36 months,18.55,E,E2,,RENT,72000.0,Oct-2015,Charged Off,debt_consolidation,26.18
6000, 36 months,13.35,C,C2,1 year,MORTGAGE,50000.0,Jul-2014,Charged Off,home_improvement,7.73
19200, 36 months,15.59,D,D1,10+ years,OWN,59000.0,Jan-2015,Fully Paid,debt_consolidation,16.42
3000, 36 months,18.55,D,D2,9 years,RENT,50000.0,Nov-2013,Charged Off,credit_card,20.08
6000, 36 months,15.59,C,C5,10+ years,MORTGAGE,45000.0,Sep-2016,Current,debt_consolidation,18.48
20725, 36 months,13.99,C,C3,5 years,MORTGAGE,322000.0,Jul-2016,Fully Paid,debt_consolidation,8.46
25000, 60 months,20.5,E,E1,3 years,OWN,60000.0,Dec-2013,Charged Off,debt_consolidation,26.44
3225, 36 months,9.25,A,A5,1 year,RENT,20000.0,Oct-2013,Fully Paid,debt_consolidation,20.46
10000, 60 months,16.14,C,C4,2 years,RENT,85000.0,Jul-2018,Current,debt_consolidation,10.26
30000, 60 months,12.99,C,C2,10+ years,RENT,72172.0,Mar-2016,Current,credit_card,20.2
4800, 36 months,14.99,C,C4,< 1 year,RENT,40074.0,Dec-2016,Charged Off,debt_consolidation,26.56
25000, 60 months,17.57,D,D4,10+ years,MORTGAGE,70000.0,Dec-2015,Charged Off,credit_card,28.82
16000, 60 months,24.5,F,F3,10+ years,MORTGAGE,90000.0,Mar-2015,Current,debt_consolidation,21.57
18000, 36 months,7.89,A,A5,4 years,RENT,72000.0,Aug-2015,Fully Paid,debt_consolidation,3.58
7525, 36 months,23.43,F,F1,10+ years,RENT,35000.0,Aug-2014,Fully Paid,major_purchase,34.8
9600, 36 months,12.62,C,C1,3 years,RENT,110000.0,May-2017,Fully Paid,other,0.44
6000, 36 months,17.99,D,D2,2 years,RENT,90000.0,Feb-2017,Fully Paid,debt_consolidation,22.95
12600, 36 months,13.98,C,C3,2 years,OWN,40000.0,Jun-2014,Fully Paid,credit_card,29.87
20000, 60 months,12.74,C,C1,10+ years,MORTGAGE,62000.0,Nov-2016,Fully Paid,credit_card,22.14
10000, 36 months,11.99,B,B5,3 years,MORTGAGE,50000.0,Oct-2017,Current,debt_consolidation,14.09
10500, 36 months,9.92,B,B2,8 years,MORTGAGE,52000.0,May-2018,Current,debt_consolidation,23.75
6900, 36 months,6.97,A,A3,1 year,MORTGAGE,50000.0,Jun-2016,Fully Paid,debt_consolidation,23.74
10000, 36 months,15.31,C,C5,10+ years,MORTGAGE,55000.0,Feb-2016,Fully Paid,debt_consolidation,41.95
2000, 36 months,11.99,B,B5,10+ years,RENT,37944.0,Nov-2017,Current,other,12.21
4000, 36 months,12.73,B,B5,,MORTGAGE,14076.0,Oct-2018,Current,home_improvement,31.03
3600, 36 months,11.49,B,B5,3 years,RENT,75000.0,Dec-2016,Fully Paid,credit_card,21.81
8400, 36 months,8.46,A,A5,1 year,RENT,45000.0,Sep-2018,Current,debt_consolidation,10.99
23250, 60 months,16.99,D,D1,4 years,RENT,46500.0,Feb-2017,Fully Paid,debt_consolidation,25.6
12000, 36 months,11.53,B,B5,6 years,OWN,45000.0,Aug-2015,Fully Paid,credit_card,8.8
14000, 36 months,14.47,C,C2,2 years,MORTGAGE,85000.0,Oct-2018,Current,credit_card,32.73
6300, 36 months,25.34,E,E3,2 years,MORTGAGE,47000.0,Oct-2018,Current,debt_consolidation,18.08
20000, 36 months,5.32,A,A1,9 years,RENT,101000.0,Jul-2015,Fully Paid,debt_consolidation,18.22
15000, 36 months,10.41,B,B3,10+ years,OWN,140000.0,Mar-2018,Current,debt_consolidation,20.63
30000, 60 months,9.17,B,B2,10+ years,MORTGAGE,148000.0,Jan-2016,Fully Paid,credit_card,17.53
25000, 60 months,26.77,E,E5,10+ years,MORTGAGE,110000.0,Apr-2018,Late (31-120 days),debt_consolidation,15.93
30000, 36 months,7.89,A,A5,3 years,MORTGAGE,70000.0,Feb-2016,Fully Paid,debt_consolidation,24.52
18000, 36 months,8.49,B,B1,1 year,MORTGAGE,91200.0,Jan-2016,Fully Paid,debt_consolidation,9.29
8000, 36 months,23.1,E,E4,1 year,RENT,55000.0,Oct-2013,Fully Paid,credit_card,33.4
9600, 36 months,8.19,A,A4,< 1 year,MORTGAGE,120000.0,Dec-2018,Current,debt_consolidation,3.07
12750, 36 months,15.31,C,C4,6 years,RENT,32000.0,May-2014,Charged Off,debt_consolidation,29.33
15000, 36 months,8.24,B,B1,2 years,OWN,125000.0,Mar-2017,Current,credit_card,12.4
8700, 36 months,13.99,C,C3,10+ years,OWN,32000.0,Oct-2016,Current,debt_consolidation,10.32
3000, 36 months,10.78,B,B4,2 years,MORTGAGE,100000.0,Jan-2016,Fully Paid,vacation,9.95
10000, 36 months,8.39,B,B1,10+ years,MORTGAGE,72000.0,Feb-2016,Fully Paid,credit_card,19.75
12000, 36 months,8.46,A,A5,10+ years,MORTGAGE,70000.0,Aug-2018,Current,credit_card,5.64
10000, 60 months,23.88,E,E2,10+ years,RENT,72000.0,Sep-2017,Fully Paid,debt_consolidation,20.17
15000, 36 months,6.24,A,A2,10+ years,MORTGAGE,120000.0,Aug-2015,Fully Paid,credit_card,12.43
7500, 36 months,11.49,B,B5,< 1 year,MORTGAGE,42200.0,Jun-2016,Fully Paid,credit_card,4.53
10000, 36 months,14.07,C,C3,2 years,RENT,72036.0,Apr-2018,Current,medical,2.25
15000, 36 months,16.99,D,D1,< 1 year,MORTGAGE,65000.0,Sep-2016,Current,home_improvement,14.03
10000, 60 months,10.33,B,B1,10+ years,OWN,36000.0,Dec-2018,Current,credit_card,25.83
9000, 36 months,12.99,C,C2,6 years,RENT,60000.0,Mar-2016,Fully Paid,other,18.28
28400, 60 months,14.47,C,C2,,RENT,60000.0,Dec-2018,Current,debt_consolidation,10.96
25000, 60 months,8.39,A,A5,2 years,RENT,130000.0,Oct-2014,Fully Paid,major_purchase,1.18
4700, 36 months,7.89,A,A5,3 years,RENT,20000.0,Jun-2015,Charged Off,debt_consolidation,25.87
10000, 36 months,15.99,C,C5,10+ years,RENT,52000.0,Dec-2016,Current,debt_consolidation,16.93
12000, 60 months,12.74,C,C1,10+ years,MORTGAGE,75000.0,Mar-2017,Current,home_improvement,11.49
10000, 36 months,11.48,B,B5,5 years,RENT,72000.0,Jan-2016,Fully Paid,debt_consolidation,15.17
6000, 36 months,17.57,D,D4,4 years,OWN,40000.0,Nov-2015,Fully Paid,debt_consolidation,15.77
30000, 36 months,7.24,A,A3,10+ years,MORTGAGE,146000.0,Mar-2017,Fully Paid,debt_consolidation,17.74
10000, 60 months,13.65,C,C1,3 years,MORTGAGE,44000.0,Mar-2014,Charged Off,debt_consolidation,17.57
15000, 36 months,11.22,B,B5,3 years,MORTGAGE,100000.0,Dec-2015,Fully Paid,debt_consolidation,21.06
3000, 36 months,10.42,B,B3,8 years,OWN,37500.0,Oct-2017,Current,debt_consolidation,27.42
16400, 36 months,12.69,C,C2,3 years,MORTGAGE,65000.0,Sep-2015,Fully Paid,debt_consolidation,11.92
6000, 36 months,9.99,B,B3,10+ years,MORTGAGE,73000.0,Jul-2015,Fully Paid,other,19.22
8000, 36 months,14.08,C,C3,1 year,RENT,27550.0,Jul-2017,Current,debt_consolidation,23.05
7600, 36 months,23.88,E,E2,< 1 year,RENT,28200.0,Jun-2017,Fully Paid,debt_consolidation,2.13
6000, 36 months,10.49,B,B3,10+ years,RENT,82000.0,Aug-2016,Fully Paid,debt_consolidation,7.73
10000, 36 months,12.98,B,B5,3 years,MORTGAGE,50000.0,Dec-2018,Current,credit_card,33.61
12000, 60 months,11.8,B,B4,1 year,MORTGAGE,137000.0,Nov-2018,Current,credit_card,19.24
12000, 36 months,5.31,A,A1,< 1 year,MORTGAGE,56000.0,Jun-2018,Current,credit_card,32.64
13200, 36 months,7.34,A,A4,3 years,RENT,60000.0,May-2018,Current,credit_card,23.74
12000, 60 months,20.89,D,D4,7 years,MORTGAGE,58000.0,Oct-2018,Current,debt_consolidation,25.93
7200, 36 months,7.46,A,A4,2 years,RENT,42000.0,May-2018,Current,credit_card,13.02
8500, 36 months,7.35,A,A4,3 years,RENT,65000.0,Oct-2017,Current,credit_card,23.05
10000, 36 months,13.67,B,B5,6 years,RENT,51000.0,Jun-2012,Charged Off,credit_card,7.55
5600, 36 months,11.53,B,B5,10+ years,MORTGAGE,95000.0,Sep-2015,Fully Paid,home_improvement,9.61
17200, 36 months,15.31,C,C5,8 years,RENT,43000.0,Feb-2016,Fully Paid,renewable_energy,11.95
15000, 36 months,13.99,C,C3,5 years,RENT,48000.0,Dec-2016,Late (31-120 days),debt_consolidation,24.93
5000, 36 months,10.99,B,B4,< 1 year,RENT,28000.0,Jun-2016,Charged Off,other,14.83
10000, 36 months,9.93,B,B2,5 years,RENT,70000.0,Oct-2017,Current,debt_consolidation,34.59
15000, 36 months,6.99,A,A3,10+ years,MORTGAGE,70000.0,Jan-2015,Fully Paid,debt_consolidation,26.95
10000, 36 months,11.99,C,C1,< 1 year,RENT,80000.0,Jun-2016,Current,debt_consolidation,7.34
14000, 36 months,9.49,B,B2,10+ years,MORTGAGE,85000.0,Nov-2014,Fully Paid,home_improvement,7.92
21600, 60 months,15.31,C,C5,10+ years,RENT,60000.0,Feb-2016,Current,debt_consolidation,29.63
4200, 36 months,16.55,D,D2,9 years,RENT,43000.0,Jul-2015,Fully Paid,other,5.45
12000, 60 months,9.92,B,B2,10+ years,MORTGAGE,86000.0,Apr-2018,Current,home_improvement,12.59
25000, 36 months,6.11,A,A1,2 years,MORTGAGE,195000.0,Aug-2018,Current,credit_card,5.21
32000, 36 months,9.16,B,B2,3 years,MORTGAGE,119000.0,Mar-2016,Current,debt_consolidation,33.49
10000, 36 months,24.74,E,E3,10+ years,RENT,20000.0,Apr-2017,Current,debt_consolidation,33.25
10000, 60 months,30.75,F,F5,< 1 year,RENT,32500.0,Apr-2018,Current,debt_consolidation,31.87
20000, 36 months,13.67,C,C4,7 years,OWN,60000.0,Nov-2015,Fully Paid,debt_consolidation,12.8
7200, 36 months,13.99,C,C3,1 year,RENT,80000.0,Jan-2017,Fully Paid,other,5.15
12000, 60 months,12.69,C,C2,10+ years,MORTGAGE,60000.0,May-2015,Fully Paid,credit_card,25.12
7200, 36 months,14.99,C,C4,4 years,RENT,30000.0,Mar-2017,Current,other,19.04
35000, 60 months,9.99,B,B3,5 years,MORTGAGE,150000.0,Aug-2015,Fully Paid,credit_card,12.18
5000, 36 months,12.29,C,C1,9 years,RENT,42000.0,Feb-2015,Charged Off,credit_card,9.09
25000, 36 months,22.9,E,E1,10+ years,OWN,150000.0,Apr-2018,Current,other,15.49
10000, 36 months,8.9,A,A5,7 years,RENT,90000.0,Nov-2013,Fully Paid,debt_consolidation,15.79
11200, 36 months,8.24,B,B1,10+ years,MORTGAGE,60000.0,Mar-2017,Fully Paid,credit_card,22.84
5000, 36 months,8.18,B,B1,10+ years,RENT,66000.0,Nov-2015,Fully Paid,debt_consolidation,12.73
4200, 36 months,20.89,D,D4,5 years,MORTGAGE,42000.0,Nov-2018,Current,debt_consolidation,25.03
12000, 36 months,15.31,C,C2,10+ years,RENT,60000.0,Jan-2013,Fully Paid,debt_consolidation,24.66
12000, 36 months,9.67,B,B1,10+ years,MORTGAGE,77000.0,Jan-2014,Fully Paid,credit_card,10.91
25000, 60 months,17.57,D,D4,10+ years,RENT,77000.0,May-2015,Fully Paid,debt_consolidation,27.42
12000, 36 months,11.14,B,B2,10+ years,RENT,43000.0,Apr-2013,Fully Paid,debt_consolidation,8.95
3800, 36 months,11.44,B,B4,< 1 year,RENT,36000.0,Mar-2017,Fully Paid,credit_card,14.37
12000, 60 months,19.22,D,D4,10+ years,MORTGAGE,82000.0,Jan-2014,Charged Off,debt_consolidation,14.71
24000, 60 months,13.98,C,C3,10+ years,MORTGAGE,96000.0,Jun-2014,Fully Paid,debt_consolidation,16.89
17000, 36 months,9.17,B,B2,2 years,RENT,42000.0,Sep-2015,Fully Paid,debt_consolidation,20.6
8000, 36 months,5.42,A,A1,10+ years,MORTGAGE,97500.0,Dec-2010,Fully Paid,other,11.88
35000, 36 months,7.21,A,A3,10+ years,MORTGAGE,130000.0,Sep-2017,Current,debt_consolidation,21.48
12000, 36 months,7.97,A,A5,< 1 year,MORTGAGE,78000.0,Oct-2017,Current,debt_consolidation,12.06
17600, 60 months,15.22,C,C3,10+ years,MORTGAGE,83000.0,Sep-2013,Fully Paid,home_improvement,20.49
8000, 36 months,5.32,A,A1,1 year,MORTGAGE,90000.0,Aug-2015,Fully Paid,debt_consolidation,24.97
10000, 36 months,8.08,A,A5,10+ years,MORTGAGE,78000.0,Jun-2018,Current,other,7.23
33275, 36 months,11.49,B,B5,1 year,RENT,66560.0,Oct-2016,Fully Paid,debt_consolidation,13.96
15000, 60 months,21.49,D,D5,,MORTGAGE,39500.0,Dec-2016,Fully Paid,debt_consolidation,5.8
10000, 60 months,15.49,C,C4,10+ years,MORTGAGE,62000.0,May-2018,Current,home_improvement,8.03
28000, 60 months,16.55,D,D2,1 year,RENT,70000.0,Oct-2015,Fully Paid,credit_card,25.18
10000, 36 months,13.11,B,B4,4 years,RENT,43000.0,Jan-2013,Fully Paid,debt_consolidation,21.0
20000, 36 months,7.21,A,A3,10+ years,OWN,45000.0,Jul-2018,Current,home_improvement,15.57
4000, 36 months,16.99,D,D3,7 years,OWN,60000.0,May-2015,Fully Paid,debt_consolidation,26.14
20000, 36 months,11.44,B,B4,4 years,MORTGAGE,168000.0,Feb-2017,Fully Paid,home_improvement,9.67
